schoolid,schoolname,calendaryear,firsttimebaryear,state,takers,passers,schoolpasspct,passpct,passpctdiff
00189200,University of Iowa,2013,2012,MN,8,8,1,0.9066,0.0934
00189200,University of Iowa,2013,2012,NY,11,10,0.9091,0.8155,0.0936
00189200,University of Iowa,2014,2013,FL,7,2,0.2857,0.7791,-0.4934
00189200,University of Iowa,2014,2013,IA,80,78,0.975,0.9337,0.0413
00189200,University of Iowa,2014,2013,IL,27,24,0.8889,0.8784,0.0105
00189200,University of Iowa,2014,2013,MN,8,8,1,0.9035,0.0965
00189200,University of Iowa,2014,2013,MO,9,8,0.8889,0.9044,-0.0155
00189200,University of Iowa,2015,2014,CA,10,5,0.5,0.6605,-0.1605
00189200,University of Iowa,2015,2014,IA,76,69,0.9079,0.8436,0.0643
00189200,University of Iowa,2015,2014,IL,21,20,0.9524,0.8541,0.0983
00189200,University of Iowa,2015,2014,MN,9,9,1,0.8369,0.1631
00189200,University of Iowa,2015,2014,NY,13,9,0.6923,0.786,-0.0937
00189200,University of Iowa,2016,2015,CA,7,3,0.4286,0.637,-0.2084
00189200,University of Iowa,2016,2015,IA,55,54,0.9818,0.8902,0.0916
00189200,University of Iowa,2016,2015,IL,17,13,0.7647,0.808,-0.0433
00189200,University of Iowa,2016,2015,MN,13,11,0.8462,0.8107,0.0355
00189200,University of Iowa,2016,2015,MO,9,9,1,0.8734,0.1266
00189200,University of Iowa,2017,2016,IA,42,35,0.8333,0.7443,0.089
00189200,University of Iowa,2017,2016,IL,14,12,0.8571,0.7783,0.0788
00189200,University of Iowa,2018,2017,CA,12,7,0.5833,0.6619,-0.0786
00189200,University of Iowa,2018,2017,IA,59,55,0.9322,0.8657,0.0665
00189200,University of Iowa,2018,2017,IL,14,12,0.8571,0.7982,0.0589
00194800,University of Kansas,2009,2008,CO,13,13,1,0.8329,0.1671
00194800,University of Kansas,2009,2008,KS,69,65,0.942,0.8933,0.0487
00194800,University of Kansas,2009,2008,MO,21,20,0.9524,0.9233,0.0291
00194800,University of Kansas,2010,2009,CA,4,2,0.5,0.7319,-0.2319
00194800,University of Kansas,2010,2009,CO,5,5,1,0.8567,0.1433
00194800,University of Kansas,2010,2009,KS,80,60,0.75,0.8623,-0.1123
00194800,University of Kansas,2010,2009,MO,36,33,0.9167,0.9181,-0.0014
00194800,University of Kansas,2010,2009,TX,6,4,0.6667,0.8548,-0.1881
00194800,University of Kansas,2011,2010,KS,70,66,0.9429,0.9,0.0429
00194800,University of Kansas,2011,2010,MO,35,30,0.8571,0.9024,-0.0453
00194800,University of Kansas,2012,2011,CO,10,10,1,0.8602,0.1398
00194800,University of Kansas,2012,2011,KS,84,77,0.9167,0.8931,0.0236
00194800,University of Kansas,2012,2011,MO,20,19,0.95,0.9337,0.0163
00194800,University of Kansas,2013,2012,CO,8,8,1,0.8385,0.1615
00194800,University of Kansas,2013,2012,KS,63,57,0.9048,0.8857,0.0191
00194800,University of Kansas,2013,2012,MO,42,40,0.9524,0.9211,0.0313
00194800,University of Kansas,2014,2013,KS,66,58,0.8788,0.8916,-0.0128
00194800,University of Kansas,2014,2013,MO,48,44,0.9167,0.9044,0.0123
00194800,University of Kansas,2015,2014,KS,53,44,0.8302,0.8636,-0.0334
00194800,University of Kansas,2015,2014,MO,37,33,0.8919,0.8759,0.016
00194800,University of Kansas,2016,2015,KS,22,20,0.9091,0.8201,0.089
00194800,University of Kansas,2016,2015,MO,75,72,0.96,0.8734,0.0866
00194800,University of Kansas,2017,2016,KS,60,48,0.8,0.774,0.026
00194800,University of Kansas,2017,2016,MO,28,26,0.9286,0.8348,0.0938
00194800,University of Kansas,2018,2017,KS,50,43,0.86,0.8151,0.0449
00194800,University of Kansas,2018,2017,MO,36,31,0.8611,0.863,-0.0019
00194900,Washburn University,2009,2008,KS,85,76,0.8941,0.8933,0.0008
00194900,Washburn University,2009,2008,MO,15,12,0.8,0.9233,-0.1233
00194900,Washburn University,2010,2009,KS,88,74,0.8409,0.8623,-0.0214
00194900,Washburn University,2010,2009,MO,17,17,1,0.9181,0.0819
00194900,Washburn University,2011,2010,KS,90,80,0.8889,0.9,-0.0111
00194900,Washburn University,2011,2010,MO,13,12,0.9231,0.9024,0.0207
00194900,Washburn University,2012,2011,KS,85,71,0.8353,0.8931,-0.0578
00194900,Washburn University,2012,2011,MO,9,8,0.8889,0.9337,-0.0448
00194900,Washburn University,2013,2012,KS,104,86,0.8269,0.8857,-0.0588
00194900,Washburn University,2013,2012,MO,17,14,0.8235,0.9211,-0.0976
00194900,Washburn University,2014,2013,KS,95,82,0.8632,0.8916,-0.0284
00194900,Washburn University,2014,2013,MO,14,11,0.7857,0.9044,-0.1187
00194900,Washburn University,2015,2014,KS,60,49,0.8167,0.8636,-0.0469
00194900,Washburn University,2015,2014,MO,27,25,0.9259,0.8759,0.05
00194900,Washburn University,2016,2015,CO,12,8,0.6667,0.7575,-0.0908
00194900,Washburn University,2016,2015,KS,52,38,0.7308,0.8201,-0.0893
00194900,Washburn University,2016,2015,MO,31,28,0.9032,0.8734,0.0298
00194900,Washburn University,2017,2016,KS,70,56,0.8,0.774,0.026
00194900,Washburn University,2017,2016,MO,19,17,0.8947,0.8348,0.0599
00194900,Washburn University,2018,2017,KS,62,46,0.7419,0.8151,-0.0732
00194900,Washburn University,2018,2017,MO,16,15,0.9375,0.863,0.0745
00198903,University of Kentucky,2009,2008,KY,127,119,0.937,0.8308,0.1062
00198903,University of Kentucky,2010,2009,KY,115,95,0.8261,0.8592,-0.0331
00198903,University of Kentucky,2011,2010,KY,103,87,0.8447,0.8203,0.0244
00198903,University of Kentucky,2012,2011,KY,115,109,0.9478,0.8627,0.0851
00198903,University of Kentucky,2013,2012,KY,110,99,0.9,0.8224,0.0776
00198903,University of Kentucky,2014,2013,KY,102,92,0.902,0.8122,0.0898
00198903,University of Kentucky,2015,2014,KY,108,97,0.8981,0.805,0.0931
00198903,University of Kentucky,2016,2015,GA,9,9,1,0.7345,0.2655
00198903,University of Kentucky,2016,2015,KY,103,82,0.7961,0.7646,0.0315
00198903,University of Kentucky,2016,2015,WV,4,4,1,0.7861,0.2139
00198903,University of Kentucky,2017,2016,KY,106,82,0.7736,0.7431,0.0305
00198903,University of Kentucky,2017,2016,TN,10,6,0.6,0.7705,-0.1705
00198903,University of Kentucky,2018,2017,KY,87,65,0.7471,0.6902,0.0569
00199900,University of Louisville,2009,2008,KY,108,95,0.8796,0.8308,0.0488
00199900,University of Louisville,2010,2009,KY,97,83,0.8557,0.8592,-0.0035
00199900,University of Louisville,2011,2010,KY,106,96,0.9057,0.8203,0.0854
00199900,University of Louisville,2012,2011,KY,118,107,0.9068,0.8627,0.0441
00199900,University of Louisville,2013,2012,KY,98,82,0.8367,0.8224,0.0143
00199900,University of Louisville,2014,2013,KY,111,89,0.8018,0.8122,-0.0104
00199900,University of Louisville,2015,2014,KY,104,86,0.8269,0.805,0.0219
00199900,University of Louisville,2016,2015,KY,105,89,0.8476,0.7646,0.083
00199900,University of Louisville,2017,2016,KY,105,74,0.7048,0.7431,-0.0383
00199900,University of Louisville,2018,2017,KY,67,47,0.7015,0.6902,0.0113
00201000,Louisiana State University,2009,2008,LA,147,119,0.8095,0.6732,0.1363
00201000,Louisiana State University,2010,2009,LA,158,141,0.8924,0.7373,0.1551
00201000,Louisiana State University,2011,2010,LA,149,112,0.7517,0.6626,0.0891
00201000,Louisiana State University,2012,2011,LA,160,139,0.8688,0.7019,0.1669
00201000,Louisiana State University,2013,2012,LA,177,138,0.7797,0.6359,0.1438
00201000,Louisiana State University,2014,2013,LA,158,116,0.7342,0.5872,0.147
00201000,Louisiana State University,2015,2014,LA,154,130,0.8442,0.6965,0.1477
00201000,Louisiana State University,2016,2015,LA,141,116,0.8227,0.6863,0.1364
00201000,Louisiana State University,2017,2016,LA,129,107,0.8295,0.7273,0.1022
00201000,Louisiana State University,2017,2016,TX,17,13,0.7647,0.7704,-0.0057
00201000,Louisiana State University,2018,2017,LA,143,116,0.8112,0.7685,0.0427
00201000,Louisiana State University,2018,2017,TX,14,13,0.9286,0.7657,0.1629
00201600,Loyola University-New Orleans,2009,2008,LA,184,124,0.6739,0.6732,0.0007
00201600,Loyola University-New Orleans,2010,2009,LA,181,127,0.7017,0.7373,-0.0356
00201600,Loyola University-New Orleans,2011,2010,FL,19,9,0.4737,0.7763,-0.3026
00201600,Loyola University-New Orleans,2011,2010,LA,193,133,0.6891,0.6626,0.0265
00201600,Loyola University-New Orleans,2012,2011,LA,166,110,0.6627,0.7019,-0.0392
00201600,Loyola University-New Orleans,2013,2012,LA,190,112,0.5895,0.6359,-0.0464
00201600,Loyola University-New Orleans,2014,2013,LA,151,98,0.649,0.5872,0.0618
00201600,Loyola University-New Orleans,2015,2014,LA,172,119,0.6919,0.6965,-0.0046
00201600,Loyola University-New Orleans,2016,2015,LA,156,111,0.7115,0.6863,0.0252
00201600,Loyola University-New Orleans,2017,2016,LA,143,110,0.7692,0.7273,0.0419
00201600,Loyola University-New Orleans,2018,2017,LA,99,84,0.8485,0.7685,0.08
00202500,Southern University,2009,2008,LA,108,62,0.5741,0.6732,-0.0991
00202500,Southern University,2010,2009,LA,104,66,0.6346,0.7373,-0.1027
00202500,Southern University,2011,2010,LA,85,50,0.5882,0.6626,-0.0744
00202500,Southern University,2012,2011,LA,89,59,0.6629,0.7019,-0.039
00202500,Southern University,2013,2012,LA,97,57,0.5876,0.6359,-0.0483
00202500,Southern University,2014,2013,LA,133,62,0.4662,0.5872,-0.121
00202500,Southern University,2015,2014,LA,113,63,0.5575,0.6965,-0.139
00202500,Southern University,2016,2015,LA,141,75,0.5319,0.6863,-0.1544
00202500,Southern University,2017,2016,LA,138,85,0.6159,0.7273,-0.1114
00202500,Southern University,2018,2017,LA,128,74,0.5781,0.7685,-0.1904
00202900,Tulane University,2009,2008,CA,26,16,0.6154,0.7807,-0.1653
00202900,Tulane University,2009,2008,LA,83,63,0.759,0.6732,0.0858
00202900,Tulane University,2009,2008,NY,47,43,0.9149,0.8898,0.0251
00202900,Tulane University,2009,2008,TX,24,21,0.875,0.8454,0.0296
00202900,Tulane University,2010,2009,LA,119,92,0.7731,0.7373,0.0358
00202900,Tulane University,2010,2009,NY,57,50,0.8772,0.8651,0.0121
00202900,Tulane University,2011,2010,LA,122,91,0.7459,0.6626,0.0833
00202900,Tulane University,2011,2010,NY,28,24,0.8571,0.8492,0.0079
00202900,Tulane University,2011,2010,TX,54,46,0.8519,0.8268,0.0251
00202900,Tulane University,2012,2011,LA,100,77,0.77,0.7019,0.0681
00202900,Tulane University,2012,2011,NY,52,47,0.9038,0.8503,0.0535
00202900,Tulane University,2012,2011,TX,37,33,0.8919,0.8624,0.0295
00202900,Tulane University,2013,2012,LA,108,84,0.7778,0.6359,0.1419
00202900,Tulane University,2013,2012,NY,45,36,0.8,0.8155,-0.0155
00202900,Tulane University,2013,2012,TX,41,36,0.878,0.8206,0.0574
00202900,Tulane University,2014,2013,LA,89,59,0.6629,0.5872,0.0757
00202900,Tulane University,2014,2013,NY,45,38,0.8444,0.8476,-0.0032
00202900,Tulane University,2014,2013,TX,46,36,0.7826,0.8508,-0.0682
00202900,Tulane University,2015,2014,LA,81,65,0.8025,0.6965,0.106
00202900,Tulane University,2015,2014,NY,51,44,0.8627,0.786,0.0767
00202900,Tulane University,2015,2014,TX,33,31,0.9394,0.7742,0.1652
00202900,Tulane University,2016,2015,LA,103,78,0.7573,0.6863,0.071
00202900,Tulane University,2016,2015,NY,45,27,0.6,0.7812,-0.1812
00202900,Tulane University,2016,2015,TX,34,28,0.8235,0.7321,0.0914
00202900,Tulane University,2017,2016,CA,17,2,0.1176,0.6005,-0.4829
00202900,Tulane University,2017,2016,FL,10,7,0.7,0.6568,0.0432
00202900,Tulane University,2017,2016,LA,61,45,0.7377,0.7273,0.0104
00202900,Tulane University,2017,2016,NY,27,20,0.7407,0.8101,-0.0694
00202900,Tulane University,2017,2016,TX,28,23,0.8214,0.7704,0.051
00202900,Tulane University,2018,2017,CA,18,5,0.2778,0.6619,-0.3841
00202900,Tulane University,2018,2017,LA,54,49,0.9074,0.7685,0.1389
00202900,Tulane University,2018,2017,NY,32,26,0.8125,0.8392,-0.0267
00202900,Tulane University,2018,2017,TX,22,16,0.7273,0.7657,-0.0384
00205400,University of Maine,2009,2008,ME,59,54,0.9153,0.9074,0.0079
00205400,University of Maine,2010,2009,ME,68,56,0.8235,0.8249,-0.0014
00205400,University of Maine,2011,2010,MA,23,21,0.913,0.8967,0.0163
00205400,University of Maine,2011,2010,ME,60,51,0.85,0.8837,-0.0337
00205400,University of Maine,2012,2011,ME,69,49,0.7101,0.7337,-0.0236
00205400,University of Maine,2013,2012,ME,68,47,0.6912,0.7376,-0.0464
00205400,University of Maine,2014,2013,ME,72,63,0.875,0.8182,0.0568
00205400,University of Maine,2015,2014,ME,79,60,0.7595,0.7778,-0.0183
00205400,University of Maine,2016,2015,ME,57,38,0.6667,0.6864,-0.0197
00205400,University of Maine,2017,2016,ME,69,57,0.8261,0.773,0.0531
00205400,University of Maine,2018,2017,ME,65,51,0.7846,0.7438,0.0408
00210200,University of Baltimore,2009,2008,MD,241,204,0.8465,0.8551,-0.0086
00210200,University of Baltimore,2010,2009,MD,259,212,0.8185,0.782,0.0365
00210200,University of Baltimore,2011,2010,MD,298,239,0.802,0.7996,0.0024
00210200,University of Baltimore,2012,2011,MD,270,228,0.8444,0.8081,0.0363
00210200,University of Baltimore,2013,2012,MD,295,250,0.8475,0.7849,0.0626
00210200,University of Baltimore,2014,2013,MD,272,231,0.8493,0.806,0.0433
00210200,University of Baltimore,2015,2014,MD,265,211,0.7962,0.7647,0.0315
00210200,University of Baltimore,2016,2015,MD,239,158,0.6611,0.7017,-0.0406
00210200,University of Baltimore,2017,2016,MD,249,170,0.6827,0.7038,-0.0211
00210200,University of Baltimore,2018,2017,MD,205,138,0.6732,0.667,0.0062
00210400,University of Maryland,2009,2008,MD,191,172,0.9005,0.8551,0.0454
00210400,University of Maryland,2010,2009,MD,181,154,0.8508,0.782,0.0688
00210400,University of Maryland,2011,2010,MD,202,174,0.8614,0.7996,0.0618
00210400,University of Maryland,2012,2011,MD,243,214,0.8807,0.8081,0.0726
00210400,University of Maryland,2013,2012,MD,262,213,0.813,0.7849,0.0281
00210400,University of Maryland,2014,2013,MD,236,197,0.8347,0.806,0.0287
00210400,University of Maryland,2015,2014,MD,232,181,0.7802,0.7647,0.0155
00210400,University of Maryland,2016,2015,MD,183,139,0.7596,0.7017,0.0579
00210400,University of Maryland,2017,2016,MD,163,128,0.7853,0.7038,0.0815
00210400,University of Maryland,2017,2016,NY,17,11,0.6471,0.8101,-0.163
00210400,University of Maryland,2018,2017,MD,145,111,0.7655,0.667,0.0985
00210400,University of Maryland,2018,2017,NY,18,17,0.9444,0.8392,0.1052
00212801,Boston College,2009,2008,MA,158,149,0.943,0.9233,0.0197
00212801,Boston College,2009,2008,NY,93,87,0.9355,0.8898,0.0457
00212801,Boston College,2010,2009,MA,145,138,0.9517,0.8977,0.054
00212801,Boston College,2010,2009,NY,79,76,0.962,0.8651,0.0969
00212801,Boston College,2011,2010,MA,146,140,0.9589,0.8967,0.0622
00212801,Boston College,2011,2010,NY,49,47,0.9592,0.8492,0.11
00212801,Boston College,2012,2011,MA,182,175,0.9615,0.8794,0.0821
00212801,Boston College,2012,2011,NY,62,52,0.8387,0.8503,-0.0116
00212801,Boston College,2013,2012,MA,180,165,0.9167,0.852,0.0647
00212801,Boston College,2014,2013,MA,180,170,0.9444,0.8761,0.0683
00212801,Boston College,2015,2014,MA,186,169,0.9086,0.8315,0.0771
00212801,Boston College,2016,2015,MA,177,157,0.887,0.79,0.097
00212801,Boston College,2017,2016,MA,163,148,0.908,0.7872,0.1208
00212801,Boston College,2017,2016,NY,31,26,0.8387,0.8101,0.0286
00212801,Boston College,2018,2017,MA,126,114,0.9048,0.793,0.1118
00212801,Boston College,2018,2017,NY,60,54,0.9,0.8392,0.0608
00213007,Boston University,2009,2008,MA,132,129,0.9773,0.9233,0.054
00213007,Boston University,2009,2008,NY,105,98,0.9333,0.8898,0.0435
00213007,Boston University,2010,2009,MA,152,146,0.9605,0.8977,0.0628
00213007,Boston University,2010,2009,NY,92,89,0.9674,0.8651,0.1023
00213007,Boston University,2011,2010,MA,128,124,0.9688,0.8967,0.0721
00213007,Boston University,2011,2010,NY,111,108,0.973,0.8492,0.1238
00213007,Boston University,2012,2011,MA,153,147,0.9608,0.8794,0.0814
00213007,Boston University,2012,2011,NY,42,39,0.9286,0.8503,0.0783
00213007,Boston University,2013,2012,CA,37,29,0.7838,0.7143,0.0695
00213007,Boston University,2013,2012,MA,141,132,0.9362,0.852,0.0842
00213007,Boston University,2013,2012,NY,39,35,0.8974,0.8155,0.0819
00213007,Boston University,2014,2013,MA,152,147,0.9671,0.8761,0.091
00213007,Boston University,2014,2013,NY,54,48,0.8889,0.8476,0.0413
00213007,Boston University,2015,2014,MA,130,124,0.9538,0.8315,0.1223
00213007,Boston University,2015,2014,NY,50,43,0.86,0.786,0.074
00213007,Boston University,2016,2015,MA,140,128,0.9143,0.79,0.1243
00213007,Boston University,2016,2015,NY,42,38,0.9048,0.7812,0.1236
00213007,Boston University,2017,2016,CA,17,3,0.1765,0.6005,-0.424
00213007,Boston University,2017,2016,MA,125,117,0.936,0.7872,0.1488
00213007,Boston University,2017,2016,NY,45,44,0.9778,0.8101,0.1677
00213007,Boston University,2018,2017,CA,12,8,0.6667,0.6619,0.0048
00213007,Boston University,2018,2017,MA,95,83,0.8737,0.793,0.0807
00213007,Boston University,2018,2017,NY,68,62,0.9118,0.8392,0.0726
00215510,Harvard University,2009,2008,MA,83,83,1,0.9233,0.0767
00215510,Harvard University,2009,2008,NY,284,274,0.9648,0.8898,0.075
00215510,Harvard University,2010,2009,CA,81,79,0.9753,0.7319,0.2434
00215510,Harvard University,2010,2009,IL,44,43,0.9773,0.9089,0.0684
00215510,Harvard University,2010,2009,MA,99,97,0.9798,0.8977,0.0821
00215510,Harvard University,2010,2009,NY,271,267,0.9852,0.8651,0.1201
00215510,Harvard University,2011,2010,CA,85,80,0.9412,0.7124,0.2288
00215510,Harvard University,2011,2010,IL,38,37,0.9737,0.8938,0.0799
00215510,Harvard University,2011,2010,MA,98,96,0.9796,0.8967,0.0829
00215510,Harvard University,2011,2010,NY,315,298,0.946,0.8492,0.0968
00215510,Harvard University,2012,2011,CA,98,88,0.898,0.7215,0.1765
00215510,Harvard University,2012,2011,MA,74,74,1,0.8794,0.1206
00215510,Harvard University,2012,2011,MD,27,26,0.963,0.8081,0.1549
00215510,Harvard University,2012,2011,NY,284,277,0.9754,0.8503,0.1251
00215510,Harvard University,2013,2012,CA,91,84,0.9231,0.7143,0.2088
00215510,Harvard University,2013,2012,MA,80,78,0.975,0.852,0.123
00215510,Harvard University,2013,2012,MD,17,16,0.9412,0.7849,0.1563
00215510,Harvard University,2013,2012,NY,266,258,0.9699,0.8155,0.1544
00215510,Harvard University,2013,2012,PA,15,15,1,0.8167,0.1833
00215510,Harvard University,2014,2013,CA,106,102,0.9623,0.7109,0.2514
00215510,Harvard University,2014,2013,MA,85,82,0.9647,0.8761,0.0886
00215510,Harvard University,2014,2013,NY,303,292,0.9637,0.8476,0.1161
00215510,Harvard University,2015,2014,CA,99,87,0.8788,0.6605,0.2183
00215510,Harvard University,2015,2014,MA,76,74,0.9737,0.8315,0.1422
00215510,Harvard University,2015,2014,NY,296,288,0.973,0.786,0.187
00215510,Harvard University,2016,2015,CA,98,84,0.8571,0.637,0.2201
00215510,Harvard University,2016,2015,MA,102,100,0.9804,0.79,0.1904
00215510,Harvard University,2016,2015,NY,284,276,0.9718,0.7812,0.1906
00215510,Harvard University,2017,2016,CA,89,79,0.8876,0.6005,0.2871
00215510,Harvard University,2017,2016,CO,10,10,1,0.7602,0.2398
00215510,Harvard University,2017,2016,GA,12,11,0.9167,0.714,0.2027
00215510,Harvard University,2017,2016,IL,21,21,1,0.7783,0.2217
00215510,Harvard University,2017,2016,MA,64,62,0.9688,0.7872,0.1816
00215510,Harvard University,2017,2016,MD,22,21,0.9545,0.7038,0.2507
00215510,Harvard University,2017,2016,NY,295,283,0.9593,0.8101,0.1492
00215510,Harvard University,2017,2016,PA,15,13,0.8667,0.7512,0.1155
00215510,Harvard University,2017,2016,TX,19,19,1,0.7704,0.2296
00215510,Harvard University,2017,2016,VA,12,12,1,0.7544,0.2456
00215510,Harvard University,2017,2016,WA,11,11,1,0.7697,0.2303
00215510,Harvard University,2018,2017,CA,97,89,0.9175,0.6619,0.2556
00215510,Harvard University,2018,2017,DC,31,31,1,0.746,0.254
00215510,Harvard University,2018,2017,IL,20,19,0.95,0.7982,0.1518
00215510,Harvard University,2018,2017,MA,44,44,1,0.793,0.207
00215510,Harvard University,2018,2017,MD,16,15,0.9375,0.667,0.2705
00215510,Harvard University,2018,2017,NY,284,276,0.9718,0.8392,0.1326
00215510,Harvard University,2018,2017,TX,22,22,1,0.7657,0.2343
00219900,Northeastern University,2009,2008,MA,142,133,0.9366,0.9233,0.0133
00219900,Northeastern University,2010,2009,MA,163,155,0.9509,0.8977,0.0532
00219900,Northeastern University,2011,2010,MA,156,139,0.891,0.8967,-0.0057
00219900,Northeastern University,2012,2011,MA,114,104,0.9123,0.8794,0.0329
00219900,Northeastern University,2012,2011,NY,31,24,0.7742,0.8503,-0.0761
00219900,Northeastern University,2013,2012,MA,167,141,0.8443,0.852,-0.0077
00219900,Northeastern University,2014,2013,MA,162,143,0.8827,0.8761,0.0066
00219900,Northeastern University,2015,2014,MA,109,91,0.8349,0.8315,0.0034
00219900,Northeastern University,2015,2014,NY,68,50,0.7353,0.786,-0.0507
00219900,Northeastern University,2016,2015,MA,114,95,0.8333,0.79,0.0433
